"origin_group","Cebpa_pct","Cebpb_pct","Cebpd_pct","Fos_pct","Fosb_pct","Jun_pct","Junb_pct","Jund_pct","Atf3_pct","Cebpa_avg","Cebpb_avg","Cebpd_avg","Fos_avg","Fosb_avg","Jun_avg","Junb_avg","Jund_avg","Atf3_avg"
"S100A8hi_macrophage",0.0435606060606061,0.982954545454545,0.272727272727273,0.5625,0.198863636363636,0.357954545454545,0.929924242424242,0.715909090909091,0.477272727272727,0.0693609726591401,3.51181359665603,0.516854606233653,1.35651609548211,0.388509453706655,0.763871289643563,3.28206121141918,1.75287684119853,1.02553273484114
"Kupffer_resident",0.330626450116009,0.642691415313225,0.165893271461717,0.602088167053364,0.466357308584687,0.516241299303944,0.655452436194896,0.583526682134571,0.400232018561485,0.473750694881716,1.55651760961031,0.189277847941041,1.61498862458944,1.07685979905429,1.14165622045972,1.78253665683887,1.35759392585612,0.77381989259342
"Macrophage_MoMF_LAM",0.511325028312571,0.979048697621744,0.241223103057758,0.949037372593431,0.556625141562854,0.853907134767837,0.960362400906002,0.894110985277463,0.870328425821065,0.556458182255079,2.60874067148842,0.230208403977071,2.66267831087721,0.906798727769727,1.66947360102543,2.6711689794963,1.57451418022849,1.79408288832551
"Neutrophil",0.0659340659340659,0.956043956043956,0.681318681318681,0.769230769230769,0.175824175824176,0.67032967032967,0.923076923076923,0.802197802197802,0.10989010989011,0.0820154732972319,2.19091486214773,0.910275156572229,1.45751631737321,0.196221905361072,1.11349974468654,2.1174572654736,1.34017208950998,0.13215496138547
