"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.17089372100342e-112,0.703874340540658,0.862,0.617,4.15378804576795e-108,"3","Rpl4"
3.85626764371475e-112,2.12229025429515,0.26,0.09,7.3785825094838e-108,"3","Traf3ip3"
1.08656495179402e-111,2.16038916571231,0.274,0.101,2.07903337876267e-107,"3","Trim34a"
9.68640665987429e-111,1.29847309031415,0.575,0.373,1.85339705030035e-106,"3","Ubap2l"
2.46169478061686e-110,0.512441750379608,0.874,0.588,4.71020679323229e-106,"3","Mbnl1"
8.02650042532492e-109,2.34773906746314,0.282,0.108,1.53579059138167e-104,"3","4632427E13Rik"
2.43809014835071e-108,1.5405266346943,0.307,0.117,4.66504168985424e-104,"3","Ms4a4c"
1.68996286778914e-107,1.35357483171814,0.495,0.289,3.23357495122775e-103,"3","Dhx9"
1.25400764107521e-106,1.31347924437006,0.543,0.336,2.39941822043331e-102,"3","Fubp1"
1.3348364538084e-106,1.60922113581877,0.382,0.181,2.554076070717e-102,"3","Avl9"
3.87918409729273e-105,0.817461742474836,0.549,0.284,7.42243085175992e-101,"3","Itga4"
1.0061515235768e-104,0.734144611662376,0.807,0.578,1.92517032521185e-100,"3","Ptbp3"
3.8591836265968e-104,1.11261011498339,0.571,0.356,7.38416195113031e-100,"3","Tnrc6b"
5.00843416027374e-104,0.866719133242828,0.697,0.474,9.58313792226777e-100,"3","Hnrnph1"
1.16022903764734e-103,1.34876986944702,0.431,0.219,2.21998224063442e-99,"3","Runx1"
4.39842900687288e-103,0.759612053237851,0.783,0.554,8.41595406175057e-99,"3","Son"
5.29117880778625e-103,1.10121566986404,0.613,0.408,1.01241415308182e-98,"3","Bclaf1"
1.8691292324966e-102,0.978078335598696,0.663,0.448,3.57639187345899e-98,"3","Nktr"
5.02085874483344e-102,0.524803478516039,0.974,0.833,9.60691112236431e-98,"3","Ptma"
5.19080504760119e-102,0.685839207182034,0.836,0.583,9.93208637808012e-98,"3","Pabpc1"
1.33486071700522e-101,0.587462747329507,0.923,0.706,2.55412249591779e-97,"3","Rpl15"
1.74366745376866e-101,1.9567806183766,0.303,0.126,3.33633330604096e-97,"3","Pag1"
2.19639040966484e-101,1.55422539441407,0.423,0.223,4.2025734098527e-97,"3","Trim12a"
2.64554976987608e-101,0.775775729124084,0.845,0.656,5.0619949296809e-97,"3","Ube2d3"
1.67834850748666e-100,1.90867487322608,0.304,0.129,3.21135203422497e-96,"3","Grk6"
7.51539566975814e-100,1.19511464519521,0.537,0.33,1.43799580745152e-95,"3","Kmt2a"
3.3227329678455e-99,0.837469194019812,0.695,0.469,6.35771726067558e-95,"3","Eif3f"
1.80929306559078e-98,0.52093057037264,0.944,0.774,3.4619013517014e-94,"3","Rpl28"
2.27974540479909e-98,1.02311123149892,0.529,0.316,4.36206485754258e-94,"3","Snx2"
6.02754936154178e-98,0.945103855741408,0.534,0.291,1.1533112948374e-93,"3","Unc93b1"
6.29642733994896e-98,1.24996307840035,0.475,0.278,1.20475840722583e-93,"3","Tmem123"
8.22616916002327e-98,1.62112882155577,0.372,0.182,1.57399520707885e-93,"3","Rcsd1"
2.5479279611753e-97,0.929271683371441,0.599,0.366,4.87520536091283e-93,"3","Samhd1"
1.46333617637629e-95,1.45904087829532,0.407,0.216,2.7999474398784e-91,"3","Arpc5l"
2.19210247860015e-95,0.525552418581636,0.664,0.422,4.19436888255352e-91,"3","Hmgb2"
7.23188399036192e-95,1.3833670847266,0.447,0.253,1.38374868271585e-90,"3","Stk24"
2.51109636304454e-94,1.35767206110837,0.482,0.289,4.80473178104943e-90,"3","Ikbkb"
2.9961790745826e-94,1.19612426826,0.491,0.288,5.73288904130635e-90,"3","Arhgap45"
7.42760526540262e-94,1.13630071117898,0.52,0.314,1.42119799148214e-89,"3","Kdm6b"
7.64099636231954e-92,1.14360526579092,0.538,0.325,1.46202824396622e-87,"3","Ier2"
8.93846199563829e-92,0.853266310278025,0.674,0.471,1.71028531824543e-87,"3","Eef1g"
1.54490263940346e-90,1.49048403636548,0.395,0.206,2.95601671023459e-86,"3","Elmo1"
5.06858986813766e-90,1.4155224247882,0.4,0.214,9.6982398536946e-86,"3","Samd9l"
8.71901602641663e-90,0.900533189878507,0.619,0.41,1.66829652649456e-85,"3","Elf1"
1.80761060319571e-89,0.84308070893153,0.695,0.493,3.45868212815467e-85,"3","Srsf3"
6.76202451065831e-89,1.2159926681525,0.515,0.327,1.29384576986936e-84,"3","N4bp2l2"
6.95990429868962e-89,1.62921387991725,0.369,0.191,1.33170808851127e-84,"3","Gnl3"
3.6848912378223e-88,1.34703527791843,0.466,0.281,7.05067089444919e-84,"3","Arhgef1"
5.13065541623378e-87,1.74991616198422,0.337,0.166,9.81699607342171e-83,"3","Lncpint"
1.16561295541759e-86,1.03556030953816,0.511,0.29,2.23028382889602e-82,"3","Dock10"
2.1603344546359e-86,1.61074297663308,0.36,0.186,4.13358394550034e-82,"3","Bmp2k"
2.46846489842859e-86,1.56209051722799,0.369,0.189,4.72316073665326e-82,"3","Hist1h1e"
3.8561148567888e-86,1.11128403897377,0.529,0.345,7.37829016697968e-82,"3","Hnrnpdl"
4.37184981611635e-86,0.656906735154775,0.767,0.517,8.36509743815702e-82,"3","Msn"
1.16338869762827e-85,1.43257427354607,0.438,0.263,2.22602793404194e-81,"3","Polr2a"
2.01049655552207e-85,0.554729946575199,0.78,0.493,3.84688410933593e-81,"3","Sh3bgrl3"
1.10910460241784e-84,1.49762081497142,0.335,0.158,2.12216074626629e-80,"3","Ppp1r16b"
3.1314868447273e-84,0.920000055835548,0.594,0.412,5.99178692870121e-80,"3","Irf2"
7.41061767821431e-84,0.750154644691124,0.676,0.442,1.41794758654953e-79,"3","Btg2"
1.17561402766431e-83,0.764186567238383,0.694,0.484,2.24941988053289e-79,"3","Prrc2c"
6.18399055205427e-83,1.14474022739148,0.27,0.108,1.18324475223006e-78,"3","Rnase6"
9.10722168767245e-83,0.754056629366318,0.603,0.361,1.74257579771925e-78,"3","Fam49b"
9.58688437455406e-83,1.00328588245275,0.537,0.344,1.83435445622717e-78,"3","Grk2"
2.52968891041247e-81,0.500491608096835,0.917,0.694,4.84030676118322e-77,"3","Rplp0"
2.56821123883342e-81,1.84554703223452,0.28,0.125,4.91401538438387e-77,"3","Rassf2"
3.89915668957827e-81,1.34457184838811,0.38,0.199,7.46064640983907e-77,"3","B4galnt1"
1.49337657834858e-80,1.8625572971813,0.288,0.132,2.85742674501217e-76,"3","Dock11"
1.79131567486776e-80,1.06768778808635,0.543,0.371,3.42750341229198e-76,"3","Arid1a"
2.22420085049367e-80,0.898133663703898,0.578,0.396,4.25578590733458e-76,"3","Nipbl"
2.5960923660463e-80,1.72744530925709,0.335,0.171,4.967363133193e-76,"3","Srebf2"
3.89676140535862e-80,0.901455670523822,0.457,0.253,7.45606327301319e-76,"3","Vps37b"
1.33981683809761e-79,1.27505875043351,0.493,0.318,2.56360553801597e-75,"3","Git2"
1.48535832684547e-79,0.95217576310186,0.556,0.367,2.84208462258613e-75,"3","Hnrnpa1"
3.34708584366532e-79,1.34481974073634,0.336,0.162,6.40431405326923e-75,"3","Arap2"
6.39754523341984e-79,1.6142822640995,0.353,0.188,1.22410630496255e-74,"3","Stt3b"
1.3882104020216e-78,1.01872689956479,0.524,0.346,2.65620178322812e-74,"3","Pan3"
1.75744844005742e-78,0.774529509048586,0.712,0.523,3.36270184520586e-74,"3","Ncl"
2.20612658199684e-78,1.17456090846781,0.458,0.287,4.22120260199276e-74,"3","Itsn2"
2.21959505008539e-78,0.921421018301671,0.587,0.414,4.24697316883338e-74,"3","Srsf11"
2.44951009314995e-78,0.901068634137246,0.581,0.385,4.68689261223312e-74,"3","Mndal"
2.99770693348505e-77,1.21425323772677,0.495,0.324,5.73581244653029e-73,"3","Rbm5"
2.40205100846888e-76,0.694624422497315,0.7,0.506,4.59608439960436e-72,"3","Sf3b1"
8.1936792612515e-76,1.79738646470311,0.262,0.115,1.56777858984786e-71,"3","Kif21b"
8.83200337965347e-76,1.32707630437675,0.335,0.164,1.68991552666289e-71,"3","Gimap1"
1.6808334060308e-75,1.79690057520652,0.462,0.282,3.21610663909933e-71,"3","Egr1"
2.03724322327444e-75,1.8147787333829,0.284,0.132,3.89806118341331e-71,"3","Rasa3"
2.5766011669852e-75,1.44683818246026,0.407,0.246,4.93006867290948e-71,"3","Ccnt1"
4.07843882851018e-75,1.29010944381986,0.429,0.262,7.80368485447137e-71,"3","Cpsf6"
6.42382219357991e-75,1.49217770411132,0.338,0.175,1.22913413851958e-70,"3","Sun2"
8.6098082461633e-75,1.64470370754964,0.284,0.132,1.64740070982089e-70,"3","Mif4gd"
4.90896085541911e-74,1.43013968639942,0.335,0.173,9.39280570075893e-70,"3","Iqsec1"
1.65642612760764e-73,0.946068374207628,0.466,0.269,3.16940575256447e-69,"3","Ptpn6"
1.81333025465472e-73,1.30247672262254,0.402,0.239,3.46962610925634e-69,"3","Srsf10"
2.20319986795709e-73,1.41426429536124,0.402,0.242,4.21560262734909e-69,"3","Limd1"
2.50334159000953e-73,1.29347246238933,0.413,0.251,4.78989379832424e-69,"3","Arf6"
2.53608200416499e-73,1.14433722078788,0.422,0.245,4.8525393067693e-69,"3","Rasgrp2"
2.64839766867921e-73,1.18156443258564,0.34,0.168,5.06744409925079e-69,"3","Fam43a"
2.75346478703338e-73,1.42546542979045,0.358,0.196,5.26847952350968e-69,"3","Pcf11"
1.05534886081004e-72,1.41888239489095,0.365,0.204,2.01930451027392e-68,"3","Clk4"
1.29408103894958e-72,1.14928344504931,0.375,0.205,2.47609465992613e-68,"3","Gpcpd1"
3.86059794304672e-72,0.945294557689529,0.453,0.269,7.38686810422558e-68,"3","Hmgn1"
1.74722526142718e-71,1.90262896718433,0.25,0.111,3.34314081521477e-67,"3","Sesn1"
2.53475904061483e-71,1.66667279362987,0.325,0.173,4.85000794831241e-67,"3","Ppm1g"
8.66531612087965e-71,1.8016271252957,0.285,0.139,1.65802158656911e-66,"3","Cnp"
2.67005037421164e-70,0.877795533103883,0.572,0.393,5.10887438601655e-66,"3","Slc38a2"
2.79975947107583e-70,1.33497707257747,0.4,0.243,5.35705977195649e-66,"3","Mef2d"
2.83815511703471e-70,1.4693329766379,0.352,0.194,5.43052600093422e-66,"3","Nfatc1"
2.9915001970871e-70,1.49411420728019,0.349,0.192,5.72393647710645e-66,"3","Nedd9"
3.4389198620167e-70,1.20964771818531,0.468,0.303,6.58002926398274e-66,"3","Nfat5"
5.25743460470071e-70,0.749253539208465,0.509,0.301,1.00595753726343e-65,"3","Mtss1"
8.16758200898169e-70,1.44703286040465,0.377,0.221,1.56278514159856e-65,"3","Eml4"
1.8094439194643e-69,1.03708176798347,0.336,0.162,3.46218999550299e-65,"3","H2-DMb1"
2.21074345034658e-69,1.60234921527744,0.336,0.186,4.23003651789314e-65,"3","Pip4p1"
4.52424724636465e-69,1.45160676401504,0.282,0.134,8.65669468119413e-65,"3","Helz2"
1.48323696880876e-68,0.906286281507943,0.562,0.395,2.83802561611867e-64,"3","Foxn3"
4.62531384152111e-68,1.24608853805665,0.419,0.258,8.85007550436648e-64,"3","Stk4"
4.59025390659376e-67,1.51577101505948,0.309,0.162,8.7829918248765e-63,"3","Cerk"
8.47951967385272e-67,1.27064040596096,0.418,0.264,1.62247129439498e-62,"3","Prpf39"
9.8576294388333e-67,0.994203014207607,0.483,0.321,1.88615881682636e-62,"3","Gm11808"
1.43336312601657e-66,1.67488574980815,0.313,0.163,2.7425970053201e-62,"3","Cenpa"
1.2262670206618e-65,0.613167415861325,0.696,0.514,2.34633931733429e-61,"3","Gas5"
2.78369878901202e-65,0.517498033104749,0.789,0.575,5.32632926289559e-61,"3","Eef1b2"
2.91976617333765e-64,1.287300583296,0.298,0.147,5.58668059606425e-60,"3","Trp53i11"
4.68830783664505e-64,1.26392142993563,0.386,0.233,8.97060821463663e-60,"3","Zfas1"
6.29852022515118e-64,0.712230116889392,0.607,0.422,1.20515885988043e-59,"3","Rbm3"
3.11901710660458e-63,1.45746058820127,0.343,0.196,5.9679273317772e-59,"3","Snhg1"
5.27434091976158e-63,1.21457196404865,0.355,0.2,1.00919239158718e-58,"3","Pik3ap1"
9.74144090188475e-63,1.17894851916663,0.419,0.27,1.86392730216663e-58,"3","Setd2"
1.56624970311856e-62,1.50475151791397,0.319,0.176,2.99686218194705e-58,"3","Vamp2"
2.67279370984079e-62,1.21096079287142,0.355,0.2,5.11412348440937e-58,"3","Tgif1"
3.20590149888297e-62,1.1820803308259,0.389,0.238,6.13417192796267e-58,"3","Mdm4"
6.14588189456737e-62,1.6764569596691,0.267,0.133,1.17595304170652e-57,"3","Bin1"
1.316672028614e-61,1.14503018763564,0.416,0.268,2.51932025955002e-57,"3","Safb2"
4.28834243725779e-61,1.10747141028127,0.338,0.184,8.20531441944905e-57,"3","Retreg1"
5.72244402377938e-61,1.64513347988446,0.25,0.118,1.09493243950995e-56,"3","Ccm2"
3.89700454053403e-60,1.46886611604481,0.322,0.183,7.45652848785781e-56,"3","Rbm33"
9.271986147801e-60,0.726977764411467,0.62,0.462,1.77410182952024e-55,"3","Hnrnpa0"
2.39049373800311e-59,0.682578298155518,0.646,0.476,4.57397071829515e-55,"3","Rpl22l1"
2.48327642513919e-59,1.55512187063846,0.307,0.167,4.75150111186132e-55,"3","Tmem245"
6.54380806998108e-59,1.03556051939487,0.335,0.185,1.25209223611018e-54,"3","Tmem243"
1.01205063501549e-58,0.896300551427442,0.496,0.334,1.93645768503865e-54,"3","Ssh2"
2.31340586017955e-58,0.873266611260755,0.497,0.349,4.42647077286755e-54,"3","Nop53"
4.3834058103501e-58,1.66466578225096,0.262,0.132,8.38720867752388e-54,"3","Fam76b"
8.76680269831748e-58,1.50702049082038,0.258,0.126,1.67744002829607e-53,"3","Ddit3"
1.57470649177635e-57,0.919146174666289,0.505,0.356,3.01304340136486e-53,"3","Ash1l"
1.91320811524205e-57,0.712595257991684,0.398,0.223,3.66073240770414e-53,"3","Sdc4"
4.33639143302032e-57,0.949135477015064,0.485,0.338,8.29725136794109e-53,"3","Cdkn1b"
1.2017244490574e-55,0.813888340989917,0.547,0.397,2.29937956082643e-51,"3","Chd4"
1.45711457930637e-55,0.911084129651232,0.458,0.312,2.78804303604481e-51,"3","March7"
2.45279526224544e-55,1.29530362955172,0.268,0.134,4.69317845478042e-51,"3","Sesn3"
6.16855048262135e-55,1.1671667852815,0.402,0.261,1.18029044934477e-50,"3","Zfp292"
8.4883732296758e-55,1.27640391894667,0.366,0.229,1.62416533376617e-50,"3","Otulin"
1.73548176475355e-54,0.979978408424206,0.398,0.245,3.32067080867944e-50,"3","Pde4b"
1.95664386561785e-54,0.739222946431892,0.338,0.172,3.74384237247319e-50,"3","Rasgrp3"
1.11522263115429e-53,1.19432699801766,0.387,0.247,2.13386698245063e-49,"3","P2rx4"
2.06166350499827e-53,1.10425351839831,0.417,0.281,3.9447869504637e-49,"3","Rsbn1l"
2.49617214554495e-53,1.19604136963523,0.275,0.139,4.77617578328571e-49,"3","Gimap5"
3.03395446671287e-53,1.44667747052485,0.319,0.186,5.8051684766084e-49,"3","Rfx7"
4.63974763253849e-53,0.806863604467561,0.541,0.411,8.87769312009914e-49,"3","Ube2d2a"
4.00792261747533e-52,1.07070342751749,0.284,0.147,7.66875913627731e-48,"3","Capg"
8.9654362943134e-52,1.39690332211058,0.325,0.195,1.71544658055393e-47,"3","Lmbrd1"
1.07329186773566e-51,1.35062568888201,0.323,0.192,2.05363665972541e-47,"3","Per1"
1.508834921769e-51,1.585012767355,0.277,0.152,2.8870047393128e-47,"3","Ilf2"
1.73248708070517e-51,1.43441777646929,0.25,0.125,3.31494078022128e-47,"3","Sept6"
2.46840680531354e-51,0.859447143372633,0.509,0.372,4.72304958128692e-47,"3","Mycbp2"
2.56754605843954e-51,1.01309228139171,0.411,0.276,4.91274262821822e-47,"3","Ago2"
2.74189962076426e-51,1.18988615893521,0.414,0.282,5.24635073437033e-47,"3","Rictor"
1.01771369629294e-50,0.982163955068408,0.397,0.259,1.94729338648691e-46,"3","Ypel3"
1.05209444593622e-50,1.41182607627338,0.3,0.175,2.01307751285437e-46,"3","Lmo2"
1.1873251348204e-50,0.586347143076671,0.631,0.492,2.27182791296535e-46,"3","Cnbp"
2.4540711022661e-50,1.17440259034785,0.381,0.251,4.69561964707595e-46,"3","Cdc42se2"
4.12345331335685e-50,1.73583904827374,0.264,0.143,7.88981556977699e-46,"3","Arl5b"
6.48811351308329e-50,0.858236039164867,0.469,0.337,1.24143563959336e-45,"3","Sbno1"
9.92747083798564e-50,1.30393811018325,0.348,0.216,1.89952227014017e-45,"3","9930111J21Rik2"
1.70635133211151e-49,1.34217721888433,0.351,0.227,3.26493263886216e-45,"3","Xpr1"
1.88380566306065e-49,0.623435735482976,0.363,0.209,3.60447375570024e-45,"3","Ncf1"
5.02962935721259e-49,0.574306305729954,0.56,0.383,9.62369281209057e-45,"3","Rhob"
7.62610451299775e-49,0.720679126831096,0.533,0.376,1.45917883751699e-44,"3","Ifi203"
8.16789192078417e-49,0.971450167232045,0.452,0.326,1.56284444012284e-44,"3","Gatad2b"
1.44438623860256e-48,1.13938908510745,0.317,0.185,2.76368862894215e-44,"3","Tcp11l2"
2.44867228563766e-48,1.47377775492773,0.258,0.139,4.68528955133909e-44,"3","Fam204a"
3.01428654923937e-48,1.0681829412167,0.425,0.296,5.76753588331461e-44,"3","Atf7ip"
4.72716114306571e-48,1.34488372393928,0.32,0.192,9.04495013114193e-44,"3","Fam111a"
1.79490175461395e-47,0.73218665129382,0.349,0.195,3.43436501727833e-43,"3","Ncf2"
2.67694230955637e-47,0.685674730072072,0.582,0.44,5.12206141510516e-43,"3","Setd5"
4.87565407605192e-47,0.678802983618207,0.569,0.432,9.32907650911775e-43,"3","Gm10076"
6.38443950766427e-47,1.07627270643915,0.398,0.277,1.22159865539648e-42,"3","Kansl1"
2.24640789871365e-46,0.812812195400413,0.493,0.367,4.2982768733987e-42,"3","Brd2"
2.72938847907055e-46,0.840369241416163,0.499,0.372,5.22241191585358e-42,"3","Mtdh"
3.2142875147919e-46,1.01715989080849,0.357,0.219,6.15021773080283e-42,"3","Sla"
3.48837196412369e-46,1.28082545372147,0.35,0.228,6.67465091615427e-42,"3","Slc25a36"
3.44562179917811e-45,0.877162026533415,0.259,0.131,6.5928527505474e-41,"3","Sept1"
9.2891198837191e-45,0.521108128893628,0.69,0.551,1.77738019855081e-40,"3","Hnrnpu"
9.60347355663136e-45,0.790196522440395,0.466,0.341,1.83752863032584e-40,"3","Smarca5"
4.02989576445689e-44,1.42312204174374,0.259,0.146,7.71080255571182e-40,"3","Sp140"
4.92189752278221e-44,0.827442430424686,0.494,0.371,9.41755872009148e-40,"3","Cnot6l"
8.77476921562262e-44,1.31088280892918,0.32,0.203,1.67896434171723e-39,"3","Tsc22d2"
1.10599218389737e-43,0.993894859121182,0.398,0.275,2.11620544466922e-39,"3","Ttc14"
2.78791403573146e-43,1.15830871685398,0.361,0.242,5.33439471596857e-39,"3","Taf1d"
4.63593445115886e-43,1.01494495939799,0.393,0.275,8.87039697884736e-39,"3","Ctcf"
7.66781573648742e-43,1.29487867671078,0.309,0.193,1.4671598630195e-38,"3","Srcap"
8.49224374948479e-43,1.07667470709384,0.378,0.261,1.62490591902642e-38,"3","Zfp644"
1.29320626874164e-42,1.27416224989127,0.267,0.151,2.47442087461025e-38,"3","Map4k2"
3.14019780539159e-42,1.16548276401895,0.336,0.219,6.00845448083627e-38,"3","Far1"
4.43059728728275e-42,0.847918276486728,0.446,0.326,8.47750484948682e-38,"3","Srsf7"
4.53323544238418e-42,1.07355326532825,0.344,0.223,8.67389269545788e-38,"3","Sh3kbp1"
6.8327768647308e-42,1.25095123141647,0.294,0.18,1.30738352529759e-37,"3","Brd8"
8.23212593672267e-42,1.03659292325845,0.413,0.297,1.57513497673252e-37,"3","R3hdm1"
1.36385120217354e-41,0.972038724616789,0.319,0.191,2.60959289023886e-37,"3","Rasgef1b"
2.49424698929117e-41,0.820557775125508,0.432,0.313,4.77249218930973e-37,"3","Phf3"
2.78936957895943e-41,1.00658501814644,0.382,0.262,5.33717975238098e-37,"3","Dennd1b"
5.19881998188737e-41,0.707215507714938,0.482,0.353,9.94742215334329e-37,"3","Grb2"
6.49561936660212e-41,0.59955517456774,0.484,0.333,1.24287180960565e-36,"3","Lyn"
7.63361087054531e-41,1.02742961735427,0.413,0.291,1.46061510397014e-36,"3","Smad7"
8.9960568508346e-41,0.708389853490062,0.514,0.398,1.72130551783869e-36,"3","Snrnp70"
1.68040629279939e-40,0.785166599259693,0.462,0.348,3.21528940064235e-36,"3","Huwe1"
2.0710190257515e-40,1.11350728936677,0.337,0.22,3.96268780387292e-36,"3","Baz1a"
4.39907316961278e-40,0.765878530198245,0.413,0.279,8.41718660273709e-36,"3","H2-Q6"
5.33349266065003e-40,1.39656556720202,0.257,0.149,1.02051048568878e-35,"3","Clasp1"
1.01182581926413e-39,0.878279476315275,0.407,0.292,1.93602752257998e-35,"3","Snhg8"
5.32655201140278e-39,1.02801927770928,0.327,0.214,1.01918246186181e-34,"3","Aff1"
6.64041761159271e-39,0.914380098704308,0.386,0.265,1.27057750580215e-34,"3","Tgfbr2"
8.04553285957063e-39,1.15409889910069,0.341,0.232,1.53943225735024e-34,"3","Sf3b3"
1.87873331055615e-38,0.565129230222826,0.565,0.427,3.59476831641813e-34,"3","Atp2b1"
2.91313611006348e-38,1.05338799103045,0.358,0.247,5.57399463299547e-34,"3","Sp110"
2.94497438300479e-38,0.704382784189395,0.516,0.396,5.63491398444136e-34,"3","Gls"
6.62527455668965e-38,1.15770948845081,0.301,0.192,1.267680033677e-33,"3","Rchy1"
1.31135357551688e-37,0.885123805308215,0.38,0.27,2.509143931394e-33,"3","Gpbp1"
3.37131244317248e-37,0.978954374435217,0.319,0.207,6.45066922876623e-33,"3","Elk4"
7.49866825820282e-37,1.28726140659595,0.284,0.178,1.43479518452453e-32,"3","Il4ra"
1.24355007561021e-36,1.11313733221053,0.32,0.213,2.37940871467257e-32,"3","Cdk13"
2.72557237431887e-36,0.816944489329542,0.41,0.295,5.21511018102172e-32,"3","Lbr"
2.91103654792421e-36,0.580625884970918,0.504,0.372,5.56997733079818e-32,"3","Cd2ap"
3.36394820163231e-36,1.12085788840764,0.351,0.245,6.43657848900326e-32,"3","Tnrc6c"
2.68908330007033e-35,1.0693199223701,0.304,0.194,5.14529198635457e-31,"3","Akna"
1.01826972611889e-34,0.798884848760933,0.404,0.291,1.94835729395589e-30,"3","Ankrd12"
4.41400096912386e-34,0.996290222721004,0.364,0.26,8.4457494543216e-30,"3","Dnajc7"
5.72600477858146e-34,0.783755304353566,0.362,0.251,1.09561375433378e-29,"3","Crebrf"
6.74329713516013e-34,1.07966150640413,0.315,0.204,1.29026247384154e-29,"3","Tecpr1"
7.20127222676409e-34,0.83210678252354,0.368,0.254,1.37789142786904e-29,"3","Sgms1"
8.03475778525483e-34,0.760334261669122,0.47,0.374,1.53737055463066e-29,"3","Acin1"
2.44821760813318e-33,1.12099316010502,0.332,0.232,4.68441957140204e-29,"3","Leng8"
3.06418886109003e-33,1.39512315040658,0.251,0.157,5.86301896680966e-29,"3","Rcc2"
4.04129655001208e-33,1.16907759816798,0.306,0.207,7.73261681879311e-29,"3","Tug1"
5.04486123555817e-33,0.868387483931724,0.405,0.308,9.65283748811701e-29,"3","Hnrnpl"
6.80407125211928e-33,0.555795359694157,0.559,0.441,1.3018909933805e-28,"3","Nsa2"
8.86796135970872e-33,1.40972881222916,0.268,0.166,1.69679572656667e-28,"3","Kcnq1ot1"
1.04330715570836e-32,1.10439544258887,0.328,0.228,1.99626391173238e-28,"3","Fbxw2"
1.19559298433725e-32,0.578655168481298,0.527,0.417,2.2876476162309e-28,"3","Lnpep"
1.45841144374019e-32,1.0582664258622,0.3,0.199,2.79052445645247e-28,"3","Fam133b"
2.09279138112215e-32,0.656698847222956,0.435,0.324,4.00434702863912e-28,"3","Gmfg"
2.44493285944631e-32,0.767208518216328,0.442,0.347,4.67813453326456e-28,"3","Brd4"
3.02743745800297e-32,1.36380147228944,0.276,0.18,5.79269883214289e-28,"3","Gabpb2"
4.11189409552722e-32,0.766436616686554,0.438,0.341,7.86769816238178e-28,"3","Hipk1"
5.0962361898136e-32,1.27329432179174,0.291,0.19,9.75113832558933e-28,"3","Map3k8"
6.89558059314898e-32,1.37510444488023,0.256,0.161,1.31940039069313e-27,"3","Zfp280d"
1.06353776910342e-31,0.558513282735679,0.549,0.44,2.03497316740248e-27,"3","Ubl3"
1.16767451071658e-31,0.721021853288663,0.428,0.328,2.2342284088051e-27,"3","Tardbp"
1.50814907081035e-31,1.03700256811158,0.369,0.268,2.88569243208853e-27,"3","Krit1"
1.95450719895487e-31,0.749322861331201,0.434,0.34,3.73975407448025e-27,"3","Hnrnpd"
2.52534615788947e-31,0.865696858829796,0.381,0.284,4.83199733850572e-27,"3","Srsf1"
4.73892637004834e-31,1.12135793707844,0.295,0.2,9.06746171645049e-27,"3","Cdc42se1"
1.15528451068662e-30,0.574827505817719,0.502,0.405,2.21052138274778e-26,"3","Srrm1"
1.31957562554006e-30,0.51698849103843,0.515,0.421,2.52487600190834e-26,"3","Sf3b2"
1.53377389758771e-30,0.507518422684912,0.547,0.442,2.93472297564432e-26,"3","Hnrnpm"
2.11973462414409e-30,1.42804715591767,0.266,0.175,4.0559002298373e-26,"3","Elmsan1"
2.64129332223743e-30,0.528906092868142,0.523,0.427,5.05385064276911e-26,"3","Pum2"
3.00212560489226e-30,0.821041209223966,0.405,0.313,5.74426713240084e-26,"3","Dusp11"
5.02115963104774e-30,0.927175474835678,0.377,0.284,9.60748683804675e-26,"3","Kmt2c"
6.56934928966134e-30,0.814997195221861,0.313,0.214,1.2569792930838e-25,"3","Lpgat1"
1.07261472855846e-29,0.985275154916282,0.328,0.234,2.05234102162375e-25,"3","Cdk12"
4.38355995358699e-29,0.973871279368568,0.295,0.199,8.38750361519334e-25,"3","Birc2"
6.28830626215933e-29,0.778114644866832,0.384,0.288,1.20320452020157e-24,"3","Kdm5a"
6.91022088775393e-29,1.16974705126158,0.255,0.165,1.32220166466284e-24,"3","Hps3"
1.25637264390671e-28,1.02839941667912,0.268,0.175,2.40394341685111e-24,"3","Vps13a"
2.27773562236093e-28,0.559671974440766,0.48,0.369,4.35821933982541e-24,"3","Adgre5"
6.4328128983268e-28,0.661359742776879,0.399,0.305,1.23085441996585e-23,"3","Supt4a"
1.11528302263873e-27,0.958798447780203,0.339,0.248,2.13398253551694e-23,"3","Herc4"
1.23008950749074e-27,1.16685523377302,0.268,0.18,2.35365326363278e-23,"3","Zup1"
1.32788219045815e-27,0.883730702828027,0.343,0.253,2.54076978322262e-23,"3","Cisd2"
1.79657320393204e-27,0.894605677726502,0.325,0.232,3.43756316840357e-23,"3","Dnajb9"
2.59915578074967e-27,1.16586597886499,0.286,0.2,4.97322467088641e-23,"3","Rlf"
2.68153566335676e-27,1.29544386243005,0.259,0.173,5.13085033826683e-23,"3","Trim26"
2.82645661590574e-27,1.12280659373708,0.268,0.178,5.40814208887404e-23,"3","Cspp1"
4.07469962525795e-27,0.772195215840967,0.373,0.282,7.79653026296856e-23,"3","Ddx50"
5.99210389362048e-27,0.849395989039997,0.311,0.213,1.14652915900534e-22,"3","Evl"
1.15291444924868e-26,0.920555468234488,0.323,0.236,2.20598650719242e-22,"3","Wdr33"
2.2894931606649e-26,1.11978281619453,0.309,0.222,4.38071621361622e-22,"3","Pbxip1"
3.1842456670967e-26,0.937955719225293,0.273,0.187,6.09273565942283e-22,"3","Rere"
1.20179526283509e-25,0.760076972514426,0.391,0.31,2.29951505590867e-21,"3","Cdv3"
